epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP75(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
233,65593.6,0.77986,0.9431,0.66738,0,0,0,0,0,0,0,0,0.00381333,0.00381333,0.00381333
234,65789.5,0.75908,0.94947,0.66998,0,0,0,0,0,0,0,0,0.00378667,0.00378667,0.00378667
235,65984.5,0.74566,0.94594,0.66738,0,0,0,0,0,0,0,0,0.00376,0.00376,0.00376
236,66179.8,0.74719,0.94828,0.66784,0,0,0,0,0,0,0,0,0.00373333,0.00373333,0.00373333
237,66375.3,0.72482,0.94803,0.66815,0,0,0,0,0,0,0,0,0.00370667,0.00370667,0.00370667
238,66570.1,0.75861,0.94501,0.6665,0,0,0,0,0,0,0,0,0.00368,0.00368,0.00368
239,66765.8,0.77421,0.93856,0.66741,0,0,0,0,0,0,0,0,0.00365333,0.00365333,0.00365333
240,66961.2,0.73624,0.94166,0.66745,0,0,0,0,0,0,0,0,0.00362667,0.00362667,0.00362667
241,67156.6,0.77605,0.93729,0.66682,0,0,0,0,0,0,0,0,0.0036,0.0036,0.0036
242,67352.3,0.72147,0.93184,0.66532,0,0,0,0,0,0,0,0,0.00357333,0.00357333,0.00357333
243,67547.4,0.73529,0.93504,0.66858,0,0,0,0,0,0,0,0,0.00354667,0.00354667,0.00354667
244,67742.7,0.74093,0.93853,0.66678,0,0,0,0,0,0,0,0,0.00352,0.00352,0.00352
245,67938,0.76104,0.92958,0.66739,0,0,0,0,0,0,0,0,0.00349333,0.00349333,0.00349333
246,68133.3,0.68759,0.93115,0.6627,0,0,0,0,0,0,0,0,0.00346667,0.00346667,0.00346667
247,68328.8,0.72605,0.93171,0.66528,0,0,0,0,0,0,0,0,0.00344,0.00344,0.00344
248,68523.7,0.75552,0.92534,0.66435,0,0,0,0,0,0,0,0,0.00341333,0.00341333,0.00341333
249,68718.9,0.72982,0.92152,0.6638,0,0,0,0,0,0,0,0,0.00338667,0.00338667,0.00338667
250,68914.2,0.70902,0.92997,0.66623,0,0,0,0,0,0,0,0,0.00336,0.00336,0.00336
251,69109.1,0.73633,0.93913,0.66526,0,0,0,0,0,0,0,0,0.00333333,0.00333333,0.00333333
252,69304.6,0.72983,0.91964,0.66232,0,0,0,0,0,0,0,0,0.00330667,0.00330667,0.00330667
253,69500,0.76899,0.91674,0.66406,0,0,0,0,0,0,0,0,0.00328,0.00328,0.00328
254,69695.5,0.71395,0.92473,0.66283,0,0,0,0,0,0,0,0,0.00325333,0.00325333,0.00325333
255,69890.6,0.72191,0.92074,0.66269,0,0,0,0,0,0,0,0,0.00322667,0.00322667,0.00322667
256,70085.8,0.71491,0.91953,0.6632,0,0,0,0,0,0,0,0,0.0032,0.0032,0.0032
257,70281.3,0.74151,0.91576,0.66406,0,0,0,0,0,0,0,0,0.00317333,0.00317333,0.00317333
258,70476.7,0.78346,0.91887,0.66475,0,0,0,0,0,0,0,0,0.00314667,0.00314667,0.00314667
259,70672,0.7274,0.91942,0.66231,0,0,0,0,0,0,0,0,0.00312,0.00312,0.00312
260,70867,0.76601,0.90485,0.66279,0,0,0,0,0,0,0,0,0.00309333,0.00309333,0.00309333
261,71062.3,0.72166,0.90774,0.6629,0,0,0,0,0,0,0,0,0.00306667,0.00306667,0.00306667
262,71257.8,0.73195,0.91947,0.66312,0,0,0,0,0,0,0,0,0.00304,0.00304,0.00304
263,71453.1,0.72946,0.90554,0.66307,0,0,0,0,0,0,0,0,0.00301333,0.00301333,0.00301333
264,71648.5,0.74343,0.89681,0.66145,0,0,0,0,0,0,0,0,0.00298667,0.00298667,0.00298667
265,71843.3,0.73056,0.9094,0.66147,0,0,0,0,0,0,0,0,0.00296,0.00296,0.00296
266,72039.3,0.75821,0.91021,0.66456,0,0,0,0,0,0,0,0,0.00293333,0.00293333,0.00293333
267,72234.4,0.7007,0.91041,0.6625,0,0,0,0,0,0,0,0,0.00290667,0.00290667,0.00290667
268,72429.7,0.69864,0.89762,0.66035,0,0,0,0,0,0,0,0,0.00288,0.00288,0.00288
269,72624.4,0.74743,0.89824,0.6625,0,0,0,0,0,0,0,0,0.00285333,0.00285333,0.00285333
270,72819.6,0.7073,0.91166,0.65977,0,0,0,0,0,0,0,0,0.00282667,0.00282667,0.00282667
271,73015.2,0.69233,0.90034,0.66062,0,0,0,0,0,0,0,0,0.0028,0.0028,0.0028
272,73210.8,0.70373,0.90388,0.66012,0,0,0,0,0,0,0,0,0.00277333,0.00277333,0.00277333
273,73405.7,0.73219,0.89928,0.66158,0,0,0,0,0,0,0,0,0.00274667,0.00274667,0.00274667
274,73601.3,0.72982,0.89197,0.65829,0,0,0,0,0,0,0,0,0.00272,0.00272,0.00272
275,73796.3,0.71263,0.89115,0.65803,0,0,0,0,0,0,0,0,0.00269333,0.00269333,0.00269333
276,73991.7,0.73749,0.8986,0.65866,0,0,0,0,0,0,0,0,0.00266667,0.00266667,0.00266667
277,74186.8,0.71195,0.89129,0.6593,0,0,0,0,0,0,0,0,0.00264,0.00264,0.00264
278,74382.2,0.72343,0.89403,0.6575,0,0,0,0,0,0,0,0,0.00261333,0.00261333,0.00261333
279,74577.3,0.7186,0.89773,0.6606,0,0,0,0,0,0,0,0,0.00258667,0.00258667,0.00258667
280,74772.9,0.73666,0.89575,0.65864,0,0,0,0,0,0,0,0,0.00256,0.00256,0.00256
281,74968,0.72573,0.88975,0.65686,0,0,0,0,0,0,0,0,0.00253333,0.00253333,0.00253333
282,75163.5,0.70832,0.88449,0.65724,0,0,0,0,0,0,0,0,0.00250667,0.00250667,0.00250667
283,75358.8,0.7349,0.88638,0.65748,0,0,0,0,0,0,0,0,0.00248,0.00248,0.00248
284,75553.8,0.72968,0.88579,0.65799,0,0,0,0,0,0,0,0,0.00245333,0.00245333,0.00245333
285,75749.1,0.71531,0.88147,0.65511,0,0,0,0,0,0,0,0,0.00242667,0.00242667,0.00242667
286,75944.7,0.71302,0.88093,0.65544,0,0,0,0,0,0,0,0,0.0024,0.0024,0.0024
287,76139.8,0.68081,0.87684,0.65512,0,0,0,0,0,0,0,0,0.00237333,0.00237333,0.00237333
288,76335.3,0.71671,0.88124,0.65638,0,0,0,0,0,0,0,0,0.00234667,0.00234667,0.00234667
289,76530.6,0.71187,0.86768,0.65597,0,0,0,0,0,0,0,0,0.00232,0.00232,0.00232
290,76726.1,0.71435,0.87472,0.65502,0,0,0,0,0,0,0,0,0.00229333,0.00229333,0.00229333
291,76919.8,0.54022,0.88219,0.66776,0,0,0,0,0,0,0,0,0.00226667,0.00226667,0.00226667
292,77109.5,0.52983,0.86645,0.66425,0,0,0,0,0,0,0,0,0.00224,0.00224,0.00224
293,77299.5,0.55202,0.87228,0.66566,0,0,0,0,0,0,0,0,0.00221333,0.00221333,0.00221333
294,77488.8,0.53637,0.87834,0.66346,0,0,0,0,0,0,0,0,0.00218667,0.00218667,0.00218667
295,77678.5,0.52927,0.86302,0.66323,0,0,0,0,0,0,0,0,0.00216,0.00216,0.00216
296,77867.8,0.55212,0.86346,0.66288,0,0,0,0,0,0,0,0,0.00213333,0.00213333,0.00213333
297,78057.5,0.54774,0.86363,0.66232,0,0,0,0,0,0,0,0,0.00210667,0.00210667,0.00210667
298,78246.4,0.57351,0.85961,0.6656,0,0,0,0,0,0,0,0,0.00208,0.00208,0.00208
299,78436.3,0.53948,0.85416,0.66295,0,0,0,0,0,0,0,0,0.00205333,0.00205333,0.00205333
300,78767.8,0.55409,0.85247,0.66358,0.70386,0.64933,0.66284,0.24789,0.31176,1.44524,0.9318,0.67103,0.00202667,0.00202667,0.00202667
